datetime,open,high,low,close,volume
2023-09-04 17:00:00,1628.83,1635.91,1627.60,1630.42,7100.86
2023-09-04 18:00:00,1630.42,1632.88,1629.54,1631.19,4142.07
2023-09-04 19:00:00,1631.20,1632.72,1627.87,1631.34,3331.05
2023-09-04 20:00:00,1631.35,1632.39,1627.00,1628.65,3951.32
2023-09-04 21:00:00,1628.64,1629.20,1618.57,1620.96,14793.05
2023-09-04 22:00:00,1620.95,1624.63,1616.32,1624.32,9412.58
2023-09-04 23:00:00,1624.32,1632.80,1623.68,1630.51,11905.81
2023-09-05 00:00:00,1630.52,1631.32,1625.03,1626.09,6676.48
2023-09-05 01:00:00,1626.09,1626.75,1623.24,1623.34,3322.56
2023-09-05 02:00:00,1623.34,1624.06,1617.49,1618.24,9901.16
2023-09-05 03:00:00,1618.24,1618.58,1609.69,1618.18,14942.43
2023-09-05 04:00:00,1618.19,1623.62,1618.17,1622.63,21458.09
2023-09-05 05:00:00,1622.63,1627.94,1622.00,1625.52,7819.22
2023-09-05 06:00:00,1625.52,1625.53,1622.00,1622.01,4524.20
2023-09-05 07:00:00,1622.00,1626.51,1622.00,1625.01,4907.73
2023-09-05 08:00:00,1625.02,1629.33,1620.84,1624.59,7636.90
2023-09-05 09:00:00,1624.59,1636.12,1623.89,1631.97,11436.54
2023-09-05 10:00:00,1631.96,1638.74,1631.96,1633.54,8039.36
2023-09-05 11:00:00,1633.54,1636.34,1632.30,1635.55,4706.03
2023-09-05 12:00:00,1635.56,1639.56,1629.99,1637.59,12318.05
2023-09-05 13:00:00,1637.58,1638.56,1630.46,1630.83,7793.20
2023-09-05 14:00:00,1630.82,1633.16,1625.96,1630.35,7537.97
2023-09-05 15:00:00,1630.35,1648.02,1630.35,1636.62,27466.17
2023-09-05 16:00:00,1636.62,1643.45,1635.60,1636.64,10958.25
2023-09-05 17:00:00,1636.65,1638.77,1634.05,1636.01,5650.79
2023-09-05 18:00:00,1636.00,1637.65,1633.40,1636.71,4794.70
2023-09-05 19:00:00,1636.70,1639.17,1632.22,1632.37,5709.43
2023-09-05 20:00:00,1632.36,1633.62,1626.91,1629.91,7523.38
2023-09-05 21:00:00,1629.90,1633.59,1629.67,1630.28,3706.18
2023-09-05 22:00:00,1630.29,1631.98,1629.93,1631.75,3051.83
2023-09-05 23:00:00,1631.74,1634.46,1631.65,1634.45,2484.84
2023-09-06 00:00:00,1634.46,1635.27,1631.68,1633.73,4681.73
2023-09-06 01:00:00,1633.72,1635.93,1632.96,1633.59,3387.38
2023-09-06 02:00:00,1633.58,1640.24,1632.90,1639.42,5924.14
2023-09-06 03:00:00,1639.43,1640.31,1633.36,1633.49,5551.84
2023-09-06 04:00:00,1633.49,1633.80,1630.42,1630.82,5160.10
2023-09-06 05:00:00,1630.83,1631.60,1628.58,1628.93,3494.43
2023-09-06 06:00:00,1628.93,1631.63,1627.92,1630.61,8490.66
2023-09-06 07:00:00,1630.62,1631.65,1629.30,1629.41,6488.61
2023-09-06 08:00:00,1629.41,1632.10,1628.63,1631.45,4700.53
2023-09-06 09:00:00,1631.46,1633.34,1629.48,1632.43,3507.91
2023-09-06 10:00:00,1632.44,1634.32,1631.50,1631.63,3106.21
2023-09-06 11:00:00,1631.63,1636.36,1631.57,1632.71,4570.85
2023-09-06 12:00:00,1632.71,1634.86,1631.00,1632.39,4198.83
2023-09-06 13:00:00,1632.38,1635.65,1630.03,1632.45,6336.22
2023-09-06 14:00:00,1632.46,1632.67,1619.56,1624.35,19329.65
2023-09-06 15:00:00,1624.34,1627.24,1619.61,1623.44,8241.90
2023-09-06 16:00:00,1623.44,1625.88,1621.40,1623.49,9854.89
2023-09-06 17:00:00,1623.48,1670.00,1609.20,1646.23,59081.12
2023-09-06 18:00:00,1646.24,1655.55,1624.27,1628.09,33550.37
2023-09-06 19:00:00,1628.09,1633.13,1626.08,1631.26,6174.26
2023-09-06 20:00:00,1631.27,1633.65,1628.58,1628.72,4572.64
2023-09-06 21:00:00,1628.72,1633.33,1627.61,1632.56,3749.94
2023-09-06 22:00:00,1632.56,1635.04,1631.56,1631.62,3187.08
2023-09-06 23:00:00,1631.62,1634.39,1631.23,1633.15,2199.74
2023-09-07 00:00:00,1633.15,1633.87,1631.93,1633.87,2288.01
2023-09-07 01:00:00,1633.86,1634.55,1631.96,1634.04,3019.99
2023-09-07 02:00:00,1634.03,1639.05,1631.80,1633.80,30776.67
2023-09-07 03:00:00,1633.80,1640.11,1633.31,1640.10,10142.69
2023-09-07 04:00:00,1640.10,1642.47,1637.43,1639.52,8359.89
2023-09-07 05:00:00,1639.52,1640.57,1637.77,1638.50,2845.74
2023-09-07 06:00:00,1638.50,1639.07,1637.30,1637.49,3867.67
2023-09-07 07:00:00,1637.50,1637.57,1635.33,1635.84,5381.38
2023-09-07 08:00:00,1635.83,1635.84,1632.01,1633.38,6183.24
2023-09-07 09:00:00,1633.39,1634.39,1631.48,1632.08,3628.46
2023-09-07 10:00:00,1632.07,1633.46,1629.35,1630.83,4618.42
2023-09-07 11:00:00,1630.84,1631.60,1626.10,1627.32,5724.30
2023-09-07 12:00:00,1627.32,1629.78,1624.33,1626.24,7659.73
2023-09-07 13:00:00,1626.24,1633.48,1625.11,1625.88,7966.79
2023-09-07 14:00:00,1625.88,1632.41,1623.40,1632.22,10902.97
2023-09-07 15:00:00,1632.22,1633.89,1628.96,1630.52,10584.01
2023-09-07 16:00:00,1630.52,1641.00,1629.74,1634.12,11680.19
2023-09-07 17:00:00,1634.12,1640.00,1631.49,1639.10,7841.40
2023-09-07 18:00:00,1639.10,1641.18,1634.58,1636.56,6372.25
2023-09-07 19:00:00,1636.55,1637.77,1633.15,1637.30,4954.61
2023-09-07 20:00:00,1637.29,1639.59,1635.72,1638.96,9783.22
2023-09-07 21:00:00,1638.95,1660.00,1638.95,1646.33,43385.81
2023-09-07 22:00:00,1646.32,1654.86,1646.32,1650.50,12729.73
2023-09-07 23:00:00,1650.50,1652.38,1644.34,1648.11,7861.09
2023-09-08 00:00:00,1648.11,1658.93,1644.90,1654.90,9609.40
2023-09-08 01:00:00,1654.90,1657.33,1647.10,1647.15,6618.24
2023-09-08 02:00:00,1647.14,1647.87,1643.88,1645.55,3761.97
2023-09-08 03:00:00,1645.56,1647.31,1644.32,1646.52,2907.07
2023-09-08 04:00:00,1646.52,1653.51,1646.39,1651.66,18021.83
2023-09-08 05:00:00,1651.65,1654.04,1645.55,1645.55,33666.46
2023-09-08 06:00:00,1645.55,1646.50,1643.16,1645.68,5056.57
2023-09-08 07:00:00,1645.68,1648.57,1644.70,1646.88,6423.47
2023-09-08 08:00:00,1646.88,1647.59,1643.60,1645.44,6939.10
2023-09-08 09:00:00,1645.43,1645.44,1634.12,1635.64,13408.29
2023-09-08 10:00:00,1635.63,1635.64,1616.21,1626.63,36936.49
2023-09-08 11:00:00,1626.63,1628.36,1624.53,1626.02,5773.44
2023-09-08 12:00:00,1626.02,1631.53,1624.44,1628.89,5993.22
2023-09-08 13:00:00,1628.89,1634.72,1628.11,1631.23,6732.48
2023-09-08 14:00:00,1631.23,1633.76,1629.55,1629.56,6392.27
2023-09-08 15:00:00,1629.56,1632.76,1627.02,1628.62,8112.99
2023-09-08 16:00:00,1628.61,1631.70,1624.65,1628.00,13962.10
2023-09-08 17:00:00,1628.00,1630.45,1625.49,1629.96,4793.29
2023-09-08 18:00:00,1629.95,1630.98,1626.24,1627.72,3543.53
2023-09-08 19:00:00,1627.72,1635.17,1626.70,1634.60,7191.93
2023-09-08 20:00:00,1634.61,1637.00,1633.16,1636.99,4709.38
2023-09-08 21:00:00,1636.99,1637.71,1634.28,1634.46,4807.34
2023-09-08 22:00:00,1634.46,1636.21,1634.45,1635.90,1968.88
2023-09-08 23:00:00,1635.91,1639.00,1635.30,1636.44,4240.28
2023-09-09 00:00:00,1636.43,1636.98,1634.96,1634.97,1533.40
2023-09-09 01:00:00,1634.97,1636.53,1634.90,1635.91,1448.13
2023-09-09 02:00:00,1635.91,1636.43,1635.03,1635.52,2091.57
2023-09-09 03:00:00,1635.52,1635.53,1633.52,1634.47,1456.53
2023-09-09 04:00:00,1634.48,1634.48,1632.01,1633.40,1890.72
2023-09-09 05:00:00,1633.41,1634.86,1632.24,1632.55,2488.57
2023-09-09 06:00:00,1632.55,1635.60,1631.97,1635.59,2730.42
2023-09-09 07:00:00,1635.60,1635.80,1634.02,1634.54,1559.35
2023-09-09 08:00:00,1634.54,1635.26,1633.46,1634.29,2760.98
2023-09-09 09:00:00,1634.29,1636.10,1633.46,1634.94,2604.97
2023-09-09 10:00:00,1634.94,1635.25,1633.48,1634.32,3105.65
2023-09-09 11:00:00,1634.31,1635.79,1633.75,1635.24,2206.92
2023-09-09 12:00:00,1635.25,1635.68,1634.11,1634.66,2641.34
2023-09-09 13:00:00,1634.67,1634.67,1629.74,1631.10,7061.99
2023-09-09 14:00:00,1631.10,1633.35,1629.90,1632.81,3978.50
2023-09-09 15:00:00,1632.81,1637.45,1632.76,1635.17,5229.18
2023-09-09 16:00:00,1635.18,1637.52,1634.63,1635.30,2445.60
2023-09-09 17:00:00,1635.29,1635.80,1633.82,1634.23,1732.99
2023-09-09 18:00:00,1634.24,1634.24,1632.32,1633.13,1496.35
2023-09-09 19:00:00,1633.13,1634.42,1632.60,1633.99,1625.24
2023-09-09 20:00:00,1634.00,1634.85,1633.66,1633.68,1804.38
2023-09-09 21:00:00,1633.69,1635.70,1633.68,1635.47,1327.90
2023-09-09 22:00:00,1635.48,1636.91,1634.99,1635.49,2118.33
2023-09-09 23:00:00,1635.48,1635.89,1634.82,1635.54,1180.63
2023-09-10 00:00:00,1635.53,1635.70,1630.41,1632.08,3532.23
2023-09-10 01:00:00,1632.08,1632.09,1626.80,1631.10,4279.15
2023-09-10 02:00:00,1631.09,1631.61,1629.96,1630.95,2097.48
2023-09-10 03:00:00,1630.95,1631.77,1629.76,1631.25,2290.38
2023-09-10 04:00:00,1631.25,1631.25,1618.23,1625.28,19560.10
2023-09-10 05:00:00,1625.28,1626.20,1622.92,1625.83,5076.22
2023-09-10 06:00:00,1625.83,1628.09,1625.64,1626.74,2524.74
2023-09-10 07:00:00,1626.73,1627.17,1624.46,1624.87,2770.62
2023-09-10 08:00:00,1624.87,1625.57,1622.68,1625.47,4449.26
2023-09-10 09:00:00,1625.46,1626.48,1622.62,1623.50,2827.13
2023-09-10 10:00:00,1623.50,1623.75,1622.01,1622.02,3701.65
2023-09-10 11:00:00,1622.01,1626.47,1619.25,1624.43,5731.96
2023-09-10 12:00:00,1624.44,1626.75,1624.43,1626.05,4491.06
2023-09-10 13:00:00,1626.05,1628.35,1623.86,1626.87,6324.48
2023-09-10 14:00:00,1626.86,1627.49,1620.97,1622.43,5178.35
2023-09-10 15:00:00,1622.43,1622.64,1611.19,1619.80,17733.19
2023-09-10 16:00:00,1619.80,1620.09,1600.00,1613.48,33501.39
2023-09-10 17:00:00,1613.47,1613.96,1602.30,1608.49,17519.99
2023-09-10 18:00:00,1608.49,1614.28,1607.85,1612.25,5744.69
2023-09-10 19:00:00,1612.24,1619.76,1602.85,1616.84,17176.28
2023-09-10 20:00:00,1616.84,1626.15,1614.52,1619.24,20326.00
2023-09-10 21:00:00,1619.23,1628.23,1618.88,1623.72,10276.03
2023-09-10 22:00:00,1623.71,1627.45,1619.46,1619.46,8219.26
2023-09-10 23:00:00,1619.47,1620.00,1616.53,1617.42,2626.20
2023-09-11 00:00:00,1617.42,1619.00,1603.22,1609.98,11827.00
2023-09-11 01:00:00,1609.97,1612.65,1606.47,1608.65,5745.35
2023-09-11 02:00:00,1608.66,1612.81,1606.69,1612.64,3950.53
2023-09-11 03:00:00,1612.65,1614.76,1612.16,1612.41,3337.15
2023-09-11 04:00:00,1612.40,1612.41,1608.00,1611.90,5963.11
2023-09-11 05:00:00,1611.89,1617.38,1611.27,1617.37,5205.92
2023-09-11 06:00:00,1617.38,1617.96,1614.50,1615.49,5842.20
2023-09-11 07:00:00,1615.48,1615.91,1611.26,1612.23,5547.28
2023-09-11 08:00:00,1612.22,1612.60,1603.90,1607.13,12428.98
2023-09-11 09:00:00,1607.13,1608.22,1581.47,1593.93,36731.27
2023-09-11 10:00:00,1593.93,1593.98,1575.53,1589.73,38063.65
2023-09-11 11:00:00,1589.72,1590.41,1585.65,1586.53,9708.59
2023-09-11 12:00:00,1586.54,1594.73,1585.13,1594.16,13578.64
2023-09-11 13:00:00,1594.16,1598.34,1587.72,1588.30,12872.61
2023-09-11 14:00:00,1588.31,1590.07,1550.00,1559.11,91444.90
2023-09-11 15:00:00,1559.10,1565.47,1551.36,1562.65,28173.31
2023-09-11 16:00:00,1562.64,1568.06,1557.75,1558.10,18298.64
2023-09-11 17:00:00,1558.10,1564.15,1551.76,1564.14,15188.10
2023-09-11 18:00:00,1564.15,1564.15,1555.15,1556.05,7789.98
2023-09-11 19:00:00,1556.06,1557.02,1536.83,1539.37,39350.24
2023-09-11 20:00:00,1539.36,1546.27,1531.01,1541.82,22547.81
2023-09-11 21:00:00,1541.82,1548.29,1538.89,1544.03,9096.81
2023-09-11 22:00:00,1544.02,1549.53,1544.02,1547.92,6686.70
2023-09-11 23:00:00,1547.93,1552.03,1545.83,1551.85,8046.03
2023-09-12 00:00:00,1551.84,1559.25,1549.67,1557.35,8722.97
2023-09-12 01:00:00,1557.36,1558.26,1552.12,1552.43,4969.97
2023-09-12 02:00:00,1552.44,1558.97,1552.09,1557.45,6793.06
2023-09-12 03:00:00,1557.45,1594.82,1557.44,1584.81,44687.27
2023-09-12 04:00:00,1584.80,1593.50,1581.43,1582.44,21654.43
2023-09-12 05:00:00,1582.44,1582.91,1576.28,1580.83,11550.58
2023-09-12 06:00:00,1580.83,1585.02,1578.34,1579.02,9406.54
2023-09-12 07:00:00,1579.02,1581.77,1574.44,1580.05,7549.02
2023-09-12 08:00:00,1580.04,1584.13,1576.42,1577.86,5355.66
2023-09-12 09:00:00,1577.85,1590.57,1576.38,1589.19,11457.49
2023-09-12 10:00:00,1589.20,1626.00,1586.63,1613.39,50991.64
2023-09-12 11:00:00,1613.40,1615.49,1606.41,1609.48,10581.32
2023-09-12 12:00:00,1609.48,1612.02,1603.76,1604.47,11786.09
2023-09-12 13:00:00,1604.46,1609.60,1595.07,1608.42,17591.85
2023-09-12 14:00:00,1608.43,1613.55,1594.95,1597.62,17681.98
2023-09-12 15:00:00,1597.63,1605.55,1597.61,1603.85,9049.37
2023-09-12 16:00:00,1603.84,1622.00,1596.34,1598.94,25826.56
2023-09-12 17:00:00,1598.94,1602.63,1584.57,1586.13,17450.71
2023-09-12 18:00:00,1586.12,1593.39,1584.94,1593.22,5428.94
2023-09-12 19:00:00,1593.22,1609.21,1593.21,1598.51,13058.33
2023-09-12 20:00:00,1598.51,1601.25,1597.43,1598.76,2668.31
2023-09-12 21:00:00,1598.76,1604.31,1597.61,1601.29,3342.02
2023-09-12 22:00:00,1601.30,1601.30,1595.86,1597.08,4773.21
2023-09-12 23:00:00,1597.07,1597.08,1590.02,1592.97,7362.64
2023-09-13 00:00:00,1592.97,1601.29,1589.17,1597.16,7293.49
2023-09-13 01:00:00,1597.15,1600.75,1595.73,1599.02,5794.32
2023-09-13 02:00:00,1599.02,1599.57,1594.16,1594.33,4751.37
2023-09-13 03:00:00,1594.32,1595.93,1586.81,1589.77,5480.80
2023-09-13 04:00:00,1589.77,1592.02,1588.05,1590.91,4774.68
2023-09-13 05:00:00,1590.90,1590.99,1581.88,1584.52,8533.83
2023-09-13 06:00:00,1584.53,1589.17,1581.99,1587.75,5614.40
2023-09-13 07:00:00,1587.76,1603.60,1583.05,1584.51,26877.75
2023-09-13 08:00:00,1584.51,1594.39,1583.25,1592.65,6244.00
2023-09-13 09:00:00,1592.65,1602.44,1591.01,1600.56,12341.11
2023-09-13 10:00:00,1600.57,1604.16,1595.61,1599.99,17958.82
2023-09-13 11:00:00,1600.00,1607.05,1597.31,1604.59,6662.12
2023-09-13 12:00:00,1604.58,1605.35,1592.20,1601.10,15348.98
2023-09-13 13:00:00,1601.10,1602.19,1592.34,1595.33,9043.84
2023-09-13 14:00:00,1595.32,1611.52,1592.40,1603.85,14153.43
2023-09-13 15:00:00,1603.85,1619.30,1602.27,1608.17,16746.07
2023-09-13 16:00:00,1608.17,1615.76,1606.06,1609.44,10708.24
2023-09-13 17:00:00,1609.44,1611.05,1596.61,1597.62,19360.12
2023-09-13 18:00:00,1597.62,1602.53,1597.06,1599.57,6226.92
2023-09-13 19:00:00,1599.58,1602.98,1595.43,1599.31,5983.76
2023-09-13 20:00:00,1599.31,1605.69,1599.31,1603.73,3777.67
2023-09-13 21:00:00,1603.73,1607.13,1603.01,1604.92,3620.17
2023-09-13 22:00:00,1604.91,1609.21,1604.91,1606.84,3713.79
2023-09-13 23:00:00,1606.84,1609.85,1606.26,1607.62,2399.63
2023-09-14 00:00:00,1607.61,1636.15,1607.05,1635.42,31252.68
2023-09-14 01:00:00,1635.43,1638.00,1618.72,1620.20,29832.25
2023-09-14 02:00:00,1620.20,1623.13,1617.65,1623.13,6909.30
2023-09-14 03:00:00,1623.13,1623.98,1618.37,1620.00,8415.54
2023-09-14 04:00:00,1620.00,1621.53,1613.67,1615.77,9316.21
2023-09-14 05:00:00,1615.76,1618.03,1612.39,1614.39,4005.41
2023-09-14 06:00:00,1614.39,1619.94,1613.32,1619.62,4241.26
2023-09-14 07:00:00,1619.62,1625.74,1616.42,1621.35,7854.33
2023-09-14 08:00:00,1621.35,1622.45,1617.32,1619.77,6052.61
2023-09-14 09:00:00,1619.78,1620.92,1618.07,1619.35,5116.08
2023-09-14 10:00:00,1619.36,1622.92,1618.11,1622.25,6007.10
2023-09-14 11:00:00,1622.25,1627.01,1621.76,1624.79,8473.21
2023-09-14 12:00:00,1624.78,1629.49,1617.07,1624.00,16252.54
2023-09-14 13:00:00,1623.99,1635.00,1621.20,1625.18,26303.93
2023-09-14 14:00:00,1625.19,1637.56,1622.41,1636.26,17747.87
2023-09-14 15:00:00,1636.25,1644.13,1629.08,1634.62,21210.26
2023-09-14 16:00:00,1634.62,1635.60,1626.71,1634.81,13752.01
2023-09-14 17:00:00,1634.82,1637.91,1631.85,1636.81,7671.35
2023-09-14 18:00:00,1636.81,1644.29,1629.62,1629.84,13448.57
2023-09-14 19:00:00,1629.85,1636.32,1629.41,1635.99,7855.52
2023-09-14 20:00:00,1635.98,1638.07,1627.47,1627.48,7581.95
2023-09-14 21:00:00,1627.48,1630.00,1624.27,1627.14,7514.44
2023-09-14 22:00:00,1627.14,1632.13,1626.07,1630.01,4775.19
2023-09-14 23:00:00,1630.01,1631.19,1625.32,1626.47,3711.55
2023-09-15 00:00:00,1626.48,1629.34,1623.36,1624.48,5746.38
2023-09-15 01:00:00,1624.47,1627.65,1622.36,1627.58,3779.64
2023-09-15 02:00:00,1627.59,1635.80,1627.58,1632.71,9911.39
2023-09-15 03:00:00,1632.71,1635.53,1631.08,1634.61,4985.84
2023-09-15 04:00:00,1634.60,1635.88,1631.21,1633.55,4449.04
2023-09-15 05:00:00,1633.56,1634.35,1629.25,1630.69,7292.41
2023-09-15 06:00:00,1630.68,1631.91,1628.50,1629.74,4272.69
2023-09-15 07:00:00,1629.75,1630.12,1627.00,1627.85,3915.06
2023-09-15 08:00:00,1627.85,1629.80,1625.58,1629.68,5113.01
2023-09-15 09:00:00,1629.68,1632.07,1626.86,1628.92,4958.93
2023-09-15 10:00:00,1628.92,1630.45,1628.01,1630.32,3162.82
2023-09-15 11:00:00,1630.31,1630.32,1617.75,1620.66,11116.57
2023-09-15 12:00:00,1620.67,1624.10,1619.37,1619.90,8691.51
2023-09-15 13:00:00,1619.89,1625.69,1619.53,1620.25,6160.23
2023-09-15 14:00:00,1620.26,1622.75,1611.42,1614.64,11823.90
2023-09-15 15:00:00,1614.64,1620.00,1614.17,1619.47,7119.13
2023-09-15 16:00:00,1619.47,1623.48,1618.73,1622.69,5680.90
2023-09-15 17:00:00,1622.70,1622.79,1618.76,1619.08,3623.43
2023-09-15 18:00:00,1619.08,1621.72,1617.47,1619.22,2684.46
2023-09-15 19:00:00,1619.22,1623.33,1618.74,1621.21,5127.18
2023-09-15 20:00:00,1621.22,1622.87,1619.09,1622.45,3616.78
2023-09-15 21:00:00,1622.44,1638.80,1622.44,1631.89,17689.53
2023-09-15 22:00:00,1631.90,1654.08,1630.81,1649.51,26410.51
2023-09-15 23:00:00,1649.51,1653.21,1640.94,1641.29,14008.68
2023-09-16 00:00:00,1641.30,1645.28,1640.21,1641.84,4713.91
2023-09-16 01:00:00,1641.85,1644.93,1638.68,1643.72,5706.03
2023-09-16 02:00:00,1643.71,1653.17,1643.71,1645.44,12033.97
2023-09-16 03:00:00,1645.45,1647.95,1640.67,1641.58,5446.99
2023-09-16 04:00:00,1641.57,1642.28,1638.40,1638.95,6533.74
2023-09-16 05:00:00,1638.95,1640.74,1637.70,1638.30,4858.37
2023-09-16 06:00:00,1638.29,1639.46,1634.29,1636.50,5206.24
2023-09-16 07:00:00,1636.49,1637.82,1634.89,1636.80,2918.97
2023-09-16 08:00:00,1636.80,1637.29,1633.22,1634.71,4803.86
2023-09-16 09:00:00,1634.72,1638.60,1634.19,1634.59,4022.17
2023-09-16 10:00:00,1634.58,1636.57,1631.31,1636.55,5211.48
2023-09-16 11:00:00,1636.55,1637.03,1634.21,1635.75,2592.92
2023-09-16 12:00:00,1635.74,1639.37,1634.30,1637.19,2451.63
2023-09-16 13:00:00,1637.18,1637.58,1634.36,1635.21,2985.20
2023-09-16 14:00:00,1635.21,1636.61,1633.10,1633.19,3554.97
2023-09-16 15:00:00,1633.18,1636.99,1631.41,1634.46,2910.90
2023-09-16 16:00:00,1634.45,1636.74,1633.62,1636.74,3338.33
2023-09-16 17:00:00,1636.74,1639.42,1635.49,1637.46,4370.20
2023-09-16 18:00:00,1637.47,1638.88,1635.54,1637.04,2600.00
2023-09-16 19:00:00,1637.05,1637.15,1631.74,1633.40,3363.25
2023-09-16 20:00:00,1633.40,1636.37,1632.76,1634.69,2760.86
2023-09-16 21:00:00,1634.69,1638.10,1634.68,1636.80,2460.57
2023-09-16 22:00:00,1636.80,1637.28,1635.01,1635.99,2176.86
2023-09-16 23:00:00,1635.98,1637.04,1633.11,1634.40,2534.05
2023-09-17 00:00:00,1634.40,1634.40,1623.27,1625.18,13004.40
2023-09-17 01:00:00,1625.18,1627.00,1619.54,1625.35,9208.48
2023-09-17 02:00:00,1625.36,1629.58,1624.44,1628.12,3521.78
2023-09-17 03:00:00,1628.11,1630.00,1627.09,1628.98,2804.61
2023-09-17 04:00:00,1628.97,1631.69,1627.38,1630.99,2904.87
2023-09-17 05:00:00,1630.98,1631.65,1628.27,1630.10,2403.10
2023-09-17 06:00:00,1630.11,1631.15,1628.88,1630.55,2076.98
2023-09-17 07:00:00,1630.56,1630.90,1627.39,1627.76,2341.28
2023-09-17 08:00:00,1627.76,1632.90,1627.24,1631.95,2497.68
2023-09-17 09:00:00,1631.95,1634.07,1630.61,1634.06,2654.84
2023-09-17 10:00:00,1634.06,1635.00,1633.22,1633.96,3046.69
2023-09-17 11:00:00,1633.97,1634.60,1629.30,1629.30,7844.98
2023-09-17 12:00:00,1629.30,1632.10,1629.30,1631.29,4327.05
2023-09-17 13:00:00,1631.30,1631.30,1627.33,1628.56,6063.35
2023-09-17 14:00:00,1628.56,1632.13,1628.34,1628.81,4702.89
2023-09-17 15:00:00,1628.80,1632.09,1628.58,1629.48,4945.43
2023-09-17 16:00:00,1629.49,1629.49,1623.72,1624.60,5088.55
2023-09-17 17:00:00,1624.61,1624.61,1620.36,1620.37,5953.20
2023-09-17 18:00:00,1620.36,1625.57,1617.76,1624.93,4094.14
2023-09-17 19:00:00,1624.93,1626.62,1624.90,1625.71,2081.87
2023-09-17 20:00:00,1625.71,1626.83,1613.73,1617.21,11685.34
2023-09-17 21:00:00,1617.22,1620.66,1612.00,1619.66,8926.86
2023-09-17 22:00:00,1619.66,1620.69,1615.64,1620.69,3800.92
2023-09-17 23:00:00,1620.69,1623.16,1616.36,1622.48,4248.14
2023-09-18 00:00:00,1622.48,1624.51,1603.88,1612.63,19251.87
2023-09-18 01:00:00,1612.63,1616.97,1612.60,1616.51,4856.72
2023-09-18 02:00:00,1616.51,1636.54,1615.76,1629.53,20705.59
2023-09-18 03:00:00,1629.54,1630.99,1625.02,1630.29,5476.59
2023-09-18 04:00:00,1630.29,1632.41,1626.92,1630.38,6576.65
2023-09-18 05:00:00,1630.39,1635.32,1629.73,1629.94,5868.63
2023-09-18 06:00:00,1629.94,1633.22,1628.35,1629.14,4425.92
2023-09-18 07:00:00,1629.13,1638.48,1629.07,1634.01,12946.53
2023-09-18 08:00:00,1634.01,1635.10,1630.82,1633.22,5354.74
2023-09-18 09:00:00,1633.22,1642.59,1633.21,1638.24,17121.59
2023-09-18 10:00:00,1638.23,1652.52,1638.23,1648.49,23975.16
2023-09-18 11:00:00,1648.50,1658.52,1648.49,1655.88,17680.06
2023-09-18 12:00:00,1655.88,1669.50,1650.56,1665.41,32692.74
2023-09-18 13:00:00,1665.41,1667.84,1653.18,1656.94,16168.79
2023-09-18 14:00:00,1656.94,1659.51,1650.68,1657.30,10559.63
2023-09-18 15:00:00,1657.30,1662.02,1654.29,1655.36,7666.79
2023-09-18 16:00:00,1655.35,1658.67,1651.61,1655.85,10787.11
2023-09-18 17:00:00,1655.85,1657.46,1635.00,1638.60,23490.56
2023-09-18 18:00:00,1638.61,1644.24,1632.97,1636.99,11628.24
2023-09-18 19:00:00,1637.00,1645.00,1635.28,1640.72,7381.15
2023-09-18 20:00:00,1640.73,1641.79,1637.02,1637.27,5006.13
2023-09-18 21:00:00,1637.28,1640.25,1635.76,1640.24,2616.76
2023-09-18 22:00:00,1640.25,1642.07,1638.00,1642.07,2989.81
2023-09-18 23:00:00,1642.06,1642.09,1635.28,1636.66,3813.95
2023-09-19 00:00:00,1636.66,1638.70,1626.32,1630.20,12634.18
2023-09-19 01:00:00,1630.19,1633.76,1629.49,1633.21,4882.90
2023-09-19 02:00:00,1633.21,1639.64,1632.29,1639.63,4770.56
2023-09-19 03:00:00,1639.63,1639.88,1633.31,1634.62,5006.13
2023-09-19 04:00:00,1634.62,1638.56,1633.50,1637.41,2616.24
2023-09-19 05:00:00,1637.40,1638.38,1635.68,1636.06,3635.02
2023-09-19 06:00:00,1636.07,1638.00,1632.70,1636.94,3795.74
2023-09-19 07:00:00,1636.95,1638.53,1636.15,1636.16,3990.00
2023-09-19 08:00:00,1636.16,1644.57,1636.15,1643.80,8647.68
2023-09-19 09:00:00,1643.80,1661.04,1641.22,1653.36,20549.71
2023-09-19 10:00:00,1653.36,1654.31,1641.44,1646.49,10533.99
2023-09-19 11:00:00,1646.49,1647.81,1641.70,1647.80,5694.89
2023-09-19 12:00:00,1647.80,1650.55,1640.27,1644.15,10556.12
2023-09-19 13:00:00,1644.16,1647.59,1636.25,1638.30,9453.32
2023-09-19 14:00:00,1638.31,1646.75,1634.44,1645.20,10280.63
2023-09-19 15:00:00,1645.20,1659.25,1644.00,1656.81,18600.80
2023-09-19 16:00:00,1656.80,1659.52,1648.44,1650.69,11231.75
2023-09-19 17:00:00,1650.69,1650.97,1642.19,1645.47,7337.22
2023-09-19 18:00:00,1645.47,1649.38,1643.74,1644.64,6170.23
2023-09-19 19:00:00,1644.65,1645.03,1640.17,1644.08,4364.34
2023-09-19 20:00:00,1644.09,1644.38,1639.05,1642.25,7121.09
2023-09-19 21:00:00,1642.25,1642.48,1637.11,1641.17,6190.83
2023-09-19 22:00:00,1641.17,1642.89,1637.61,1642.00,3605.74
2023-09-19 23:00:00,1642.00,1644.57,1641.25,1643.12,2613.32
2023-09-20 00:00:00,1643.13,1644.42,1638.98,1642.16,4425.08
